Proteins,ECC,CC,GO,SubCell
YBR286W,0,0,0,0
YLR070C,0.006334154,1,0.000380844,0
YHR088W,0.056693385,0.138888889,0,0
YKL074C,0.08788735,0.192307692,0.001376848,0
YNL243W,0,0,0,0
YBR230C,0,0,0,0
YAR027W,0,0,0,0
YGR160W,0,0,0,0
YOR236W,0.012969773,0.036363636,0.00198792,0
YPR105C,0,0,0,0
YER067W,0,0,0,0
YFL033C,0,0,0,0
YGL155W,0.004913768,1,0.000952109,0
YPR083W,0,0,0,0
YOR028C,0,0,0,0
YKR095W,0.020269293,0.333333333,0.000999714,0
YOR276W,0,0,0,0
YNR059W,0,0,0,0
YNL142W,0.002859604,1,0,0
YLL007C,0,0,0,0
YPL249C,0.010414087,0.001522939,0.004860516,0
YPR086W,0,0,0,0
YNL207W,0.039412514,0.032679739,0,0
YLR116W,0.030509428,0.012145749,0.004369314,0
YGR218W,0.514957394,0.223232323,0.075967071,0
YCL029C,0,0,0,0
YOR382W,0,0,0,0
YNR028W,0.037463937,0.5,0.000618871,0
YER008C,0,0,0,0
YDR006C,0,0,0,0
YHR187W,0,0,0,0
YGR097W,0,0,0,0
YCL051W,0.001078213,0.066666667,0.000684263,0
YML016C,0.02170687,0.2,0,0
YDR138W,0,0,0,0
YOR157C,0,0,0,0
YER082C,0,0,0,0
YPL265W,0.143911979,0.833333333,0,0
YNL082W,0,0,0,0
YDL232W,0,0,0,0
YDR115W,0,0,0,0
YBR190W,0,0,0,0
YGL008C,0,0,0,0
YMR187C,0,0,0,0
YLL041C,0.328514613,0.10331825,0.051487747,0
YNL250W,0,0,0,0
YHR083W,0,0,0,0
YKR089C,0,0,0,0
YDR031W,0.188561498,0.073170732,0.00865059,0
YGR166W,0,0,0,0
YFR003C,0,0,0,0
YDR132C,0,0,0,0
YGR257C,0,0,0,0
YGR107W,0.040959092,0.476190476,0.003034954,0
YDL117W,0,0,0,0
YFL018C,0,0,0,0
YHR174W,0.437075546,0.516483516,0.004797269,0
YGL240W,0.022363204,0.066666667,0.000408047,0
YKL103C,0,0,0,0
YDR452W,0.019706257,1,0,0
YLR442C,0,0,0,0
YOR097C,0,0,0,0
YDR135C,0,0,0,0
YKL045W,0,0,0,0
YJL212C,0,0,0,0
YER156C,0,0,0,0
YDR085C,0,0,0,0
YDR300C,0.014825781,0.238095238,0.003618014,0
YJL004C,0,0,0,0
YEL027W,0,0,0,0
YOR364W,0,0,0,0
YLR365W,0,0,0,0
YJL035C,0,0,0,0
YIL079C,0,0,0,0
YDL236W,0,0,0,0
YDR454C,0,0,0,0
YCL031C,0,0,0,0
YDL053C,0,0,0,0
YOR189W,0.00439168,0.008333333,0.001346554,0
YLR147C,0.060193657,0.2,0.001663161,0.025
YHR171W,0,0,0,0
YBR165W,0,0,0,0
YOR360C,0,0,0,0
YPR175W,0,0,0,0
YBR252W,0.002516188,0.166666667,0,0
YDR353W,0,0,0,0
YGL256W,0,0,0,0
YOR261C,0,0,0,0
YGR237C,0,0,0,0
YPL010W,0,0,0,0
YLR121C,0.096793217,0.333333333,0.000589401,0
YAL023C,0,0,0,0
YHR081W,0.02069157,0.166666667,0.000642674,0
YGL016W,0,0,0,0
YDL219W,0.02837701,0.1,0.000585547,0.025
YLR242C,0,0,0,0
YGR155W,0,0,0,0
YOL044W,0,0,0,0
YKR106W,0,0,0,0
YPL007C,0.053206894,0.107142857,0.000580786,0
YDR074W,0,0,0,0
YGL162W,0.061877647,0.5,0.000828335,0
YMR322C,0,0,0,0
YBR302C,0.076298859,0.161764706,0.005004322,0
YOR089C,0,0,0,0
YDR417C,0,0,0,0
YJR142W,0,0,0,0
YDR441C,0,0,0,0
YER077C,0.034693249,0.111111111,0.002335047,0
YOR106W,0,0,0,0
YER167W,0,0,0,0
YDR319C,0,0,0,0
YML048W,0,0,0,0
YPL040C,0.021459211,0.071428571,0.00061207,0
YNL025C,0,0,0,0
YDL051W,0.015226381,0.055555556,0.001965425,0
YLR078C,0,0,0,0
YLR146C,0,0,0,0
YIL052C,0,0,0,0
YLR348C,0,0,0,0
YLR096W,0,0,0,0
YCR098C,0.032937601,0.2,0.000408047,0
YOR178C,0,0,0,0
YNL282W,0,0,0,0
YMR066W,0,0,0,0
YER096W,0,0,0,0
YKL191W,0,0,0,0
YML065W,0,0,0,0
YDR504C,0,0,0,0
YIR006C,0.102471516,0.056451613,0.000618871,0
YOL006C,0.011251479,0.142857143,0.003427592,0
YBR176W,0.097039239,0.073684211,0.003473377,0
YDR328C,0,0,0,0
YGL090W,0,0,0,0
YMR102C,0,0,0,0
YLR104W,0,0,0,0
YLR266C,0.087495781,1,0.000952109,0
YMR059W,0,0,0,0
YBR283C,0,0,0,0
YFR029W,0,0,0,0
YPR056W,0,0,0,0
YDR313C,0,0,0,0
YBL088C,0.01708315,0.333333333,0.000399886,0
YER027C,0,0,0,0
YHR128W,0,0,0,0
YDR032C,0.074330661,0.285714286,0.004199882,0
YMR273C,0.158957455,0.274509804,0.004369654,0
YLR235C,0,0,0,0
YDL147W,0,0,0,0
YEL012W,0,0,0,0
YPL068C,0,0,0,0
YOR151C,0,0,0,0
YGR055W,0,0,0,0
YDR134C,0.574977026,0.457894737,0.017410989,0
YDR392W,0.153659876,0.666666667,0.035585071,0.05625
YGL163C,0,0,0,0
YBR179C,0,0,0,0
YLR412W,0.082722181,0.078431373,0.004298772,0
YGR172C,0,0,0,0
YBL059W,0.001256303,0.1,0.000618871,0
YMR039C,0.007567203,0.333333333,0,0
YOR247W,0,0,0,0
YLR304C,0,0,0,0
YGL179C,0,0,0,0
YKL049C,0,0,0,0
YGR156W,0.020269293,0.047619048,0.000326437,0
YNL113W,0,0,0,0
YLL060C,0,0,0,0
YAR035W,0,0,0,0
YHR062C,0,0,0,0
YNL276C,0,0,0,0
YHR010W,0.00934177,0.025641026,0.000499857,0
YJL174W,0,0,0,0
YJR010C-A,0,0,0,0
YER150W,0.053538891,0.3,0.001856612,0
YOR075W,0,0,0,0
YGR223C,0,0,0,0
YER057C,0,0,0,0
YLR390W,0,0,0,0
YNL200C,0,0,0,0
YIL090W,0,0,0,0
YFR043C,0,0,0,0
YHR140W,0.02069157,0.066666667,0.000603909,0
YIL045W,0.001256303,0.035714286,0.000856898,0
YDL081C,0,0,0,0
YDL045C,0,0,0,0
YNL203C,0,0,0,0
YOL085C,0.02837701,0.044444444,0.002856327,0
YPR040W,0.018105994,0.085714286,0.000952109,0
YNL171C,0,0,0,0
YLR098C,0.018281343,0.166666667,0.000476054,0
YLR353W,0.050744082,0.116666667,0.00935277,0
YMR198W,0.005914044,0.4,0.001166333,0
YLL006W,0,0,0,0
YGR049W,0,0,0,0
YDR348C,0,0,0,0
YML055W,0,0,0,0
YPR078C,0.07298047,0.333333333,0,0
YMR168C,0,0,0,0
YDR069C,0,0,0,0
YHR215W,0,0,0,0
YNL063W,0,0,0,0
YKR031C,0,0,0,0
YDR520C,0,0,0,0
YDR536W,0,0,0,0
YJR074W,0,0,0,0
YLR436C,0.025608779,0.2,0.002332667,0
YPL111W,0,0,0,0
YLR037C,0.002297846,0.166666667,0.000580786,0
YGR035C,0,0,0,0
YBR119W,0.017813967,0.133333333,0.000623611,0
YML001W,0.023647508,0.066666667,0.001094925,0.025
YKR034W,0,0,0,0
YGR005C,0,0,0,0
YPR020W,0,0,0,0
YPR106W,0,0,0,0
YPL179W,0.010623905,0.047619048,0.000999714,0
YLR345W,0,0,0,0
YIL153W,0,0,0,0
YHR067W,0.001589183,1,0.000357041,0
YPL098C,0.023647508,0.333333333,0.000578066,0.025
YNL021W,0,0,0,0
YOR104W,0,0,0,0
YDR123C,0,0,0,0
YER035W,0,0,0,0
YDR249C,0.003286082,0.166666667,0.001428163,0
YPR193C,0,0,0,0
YER121W,0,0,0,0
YDL001W,0.046785304,0.040935673,0.003346663,0
YDL030W,0,0,0,0
YGL187C,0,0,0,0
YGR098C,0.200536996,0.381818182,0.008159573,0.425
YOR174W,0,0,0,0
YKL171W,0,0,0,0
YMR087W,0.001209002,1,0,0
YMR127C,0,0,0,0
YPR114W,0.055966562,0.212121212,0.002665905,0
YLL043W,0,0,0,0
YDR509W,0,0,0,0
YNL125C,0,0,0,0
YPL061W,0,0,0,0
YGR239C,0,0,0,0
YPR168W,0,0,0,0
YFL001W,0.040155499,0.076923077,0.004189279,0.0125
YGL200C,0,0,0,0
YDR428C,0,0,0,0
YNL277W,0,0,0,0
YER061C,0,0,0,0
YPR194C,0.063060022,0.111111111,0.000285633,0
YPL227C,0.03252891,0.428571429,0.008242543,0
YER116C,0,0,0,0
YOR301W,0,0,0,0
YIL108W,0,0,0,0
YGR215W,0.027791357,0.714285714,0.003903647,0
YIL084C,0,0,0,0
YDL035C,0,0,0,0
YLR411W,0.11462927,0.217948718,0.013040492,0
YHR061C,0,0,0,0
YFL028C,0,0,0,0
YIL129C,0,0,0,0
YDL072C,0.025618134,0.333333333,0.000285633,0
YJL002C,0,0,0,0
YOR244W,0,0,0,0
YLR208W,0,0,0,0
YER048C,0,0,0,0
YER186C,0,0,0,0
YDR304C,0,0,0,0
YLR202C,0.190943587,0.103840683,0.016182225,0
YJL168C,0,0,0,0
YBR019C,0,0,0,0
YBR074W,0,0,0,0
YDL024C,0,0,0,0
YDR393W,0.134480561,0.311111111,0.01634363,0
YPL256C,0,0,0,0
YNL257C,0,0,0,0
YJR134C,0.083662307,0.321428571,0.00148767,0
YGL233W,0.393339373,0.401709402,0.035561608,0
YPL269W,0,0,0,0
YML006C,0,0,0,0
YMR238W,0,0,0,0
YIR040C,0,0,0,0
YEL006W,0,0,0,0
YLR173W,0,0,0,0
YMR158W,0,0,0,0
YPL096W,0,0,0,0
YJR010W,0,0,0,0
YHR065C,0,0,0,0
YPR015C,0,0,0,0
YIL097W,0,0,0,0
YPR155C,0,0,0,0
YKL195W,0,0,0,0
YER054C,0,0,0,0
YOL043C,0,0,0,0
YGL038C,0,0,0,0
YGL177W,0.047097082,0.05,0.003563896,0
YFL038C,0.008276628,0.022222222,0.001428163,0
YLR368W,0,0,0,0
YER136W,0,0,0,0
YNL161W,0,0,0,0
YHR194W,0,0,0,0
YNL116W,0,0,0,0
YLR251W,0,0,0,0
YLR030W,0.071907333,0.266666667,0.001305749,0
YNL126W,0.16257662,0.428571429,0.001168497,0
YKR028W,0,0,0,0
YIL149C,0,0,0,0
YLR080W,0,0,0,0
YHR080C,0,0,0,0
YHL028W,0,0,0,0
YLR230W,0.039760005,0.263736264,0.013253356,0
YBR171W,0,0,0,0
YDR178W,0.026603447,0.166666667,0.000576366,0
YML103C,0.103881208,0.25,0.000714082,0
YMR061W,0,0,0,0
YDL064W,0,0,0,0
YMR043W,0,0,0,0
YDL063C,0,0,0,0
YOL031C,0,0,0,0
YML053C,0,0,0,0
YBR282W,0.017222786,0.666666667,0.002632674,0
YIL095W,0,0,0,0
YDR358W,0,0,0,0
YER126C,0.029167964,0.004003336,0.009549652,0
YHR114W,0,0,0,0
YJR038C,0,0,0,0
YPL242C,0.03150245,0.066666667,0.001700195,0
YBR017C,0.156703847,0.034607646,0.025678216,0
YAL013W,0.001873996,0.018181818,0.001303657,0
YDR335W,0,0,0,0
YHL042W,0.01302391,0.133333333,0.000652875,0
YPL211W,0.053306508,0.19047619,0.002383568,0
YAL030W,0.156744511,0.059090909,0.044615824,0
YDR318W,0,0,0,0
YOR371C,0,0,0,0
YBR052C,0.010823278,0.142857143,0.001801073,0
YDR137W,0,0,0,0
YBR137W,0,0,0,0
YDL150W,0,0,0,0
YMR023C,0.014908212,1,0,0
YBR085W,0,0,0,0
YAL004W,0,0,0,0
YGL011C,0,0,0,0
YLR339C,0,0,0,0
YBR156C,0,0,0,0
YNL054W-B,0,0,0,0
YKL149C,0,0,0,0
YBL100C,0,0,0,0
YDL140C,0,0,0,0
YGR134W,0,0,0,0
YDR030C,0,0,0,0
YOR201C,0,0,0,0
YEL075W-A,0,0,0,0
YNL165W,0,0,0,0
YDL061C,0.019340541,0.333333333,0.000863699,0
YEL056W,0,0,0,0
YOR299W,0.003869592,1,0.000761687,0
YHR133C,0,0,0,0
YDL194W,0,0,0,0
YLR441C,0,0,0,0
YDR101C,0.080401528,0.333333333,0.001495604,0
YKL196C,0.017735631,0.1,0.001789965,0
YOR057W,0,0,0,0
YML026C,0,0,0,0
YOL042W,0,0,0,0
YPR011C,0,0,0,0
YHR045W,0.118237541,1,0.000572455,0
YPL045W,0.002639447,0.2,0.000578066,0
YNL288W,0,0,0,0
YGL043W,0.002516188,0.166666667,0.000408047,0
YDR256C,0,0,0,0
YMR277W,0,0,0,0
YIL060W,0,0,0,0
YDR206W,0,0,0,0
YLL059C,0,0,0,0
YLR465C,0,0,0,0
YOL054W,0,0,0,0
YGR235C,0,0,0,0
YBR073W,0.029627525,0.111111111,0.000618871,0
YDR389W,0.151006232,0.6,0.002212355,0
YHR069C,0,0,0,0
YPL175W,0,0,0,0
YML061C,0,0,0,0
YDL011C,0,0,0,0
YML106W,0.008735291,0.036363636,0.001294868,0
YJL199C,0,0,0,0
YIR018W,0,0,0,0
YML068W,0,0,0,0
YGR285C,0,0,0,0
YKL180W,0.031924136,0.333333333,0.000714082,0
YLR100W,0,0,0,0
YER109C,0,0,0,0
YIL130W,0.019645622,0.1,0,0
YHL011C,0,0,0,0
YPR203W,0,0,0,0
YOR160W,0,0,0,0
YOR143C,0.171724686,0.243589744,0.023936018,0
YLR079W,0.014188505,0.066666667,0.001199657,0
YBR155W,0.085525155,0.098901099,0.001244542,0
YBL016W,0.367394945,0.461538462,0.010949253,0
YLR102C,0.005197255,0.166666667,0,0
YLR064W,0,0,0,0
YIL029C,0,0,0,0
YOR100C,0.060695271,1,0.001417926,0
YNL312W,0,0,0,0
YGL075C,0,0,0,0
YLR185W,0,0,0,0
YPL158C,0,0,0,0
YCL035C,0,0,0,0
YGR059W,0,0,0,0
YIL141W,0,0,0,0
YIL121W,0,0,0,0
YNL175C,0.026012259,1,0.001761402,0
YNL056W,0,0,0,0
YBR035C,0,0,0,0
YJR017C,0,0,0,0
YFR032C,0,0,0,0
YDL149W,0,0,0,0
YLL018C,0,0,0,0
YMR165C,0,0,0,0
YNL198C,0.004653219,0.047619048,0.000357041,0
YER086W,0,0,0,0
YBR278W,0,0,0,0
YLR223C,0,0,0,0
YDR533C,0,0,0,0
YMR090W,0.072405257,0.5,0,0
YLR274W,0,0,0,0
YCR059C,0.035471262,0.166666667,0.002570694,0
YDL220C,0,0,0,0
YDR317W,0,0,0,0
YPL271W,0,0,0,0
YPL157W,0,0,0,0
YPL219W,0,0,0,0
YML102W,0,0,0,0
YER113C,0.0389109,0.2,0,0
YPL085W,0,0,0,0
YOR224C,0,0,0,0
YNL262W,0,0,0,0
YHR091C,0,0,0,0
YAR018C,0,0,0,0
YIL013C,0,0,0,0
YPL154C,0,0,0,0
YLR282C,0,0,0,0
YBR238C,0.063325464,0.120879121,0.001294868,0
YOR284W,0,0,0,0
YLR351C,0.021908721,0.166666667,0.000285633,0
YPL003W,0,0,0,0
YOR323C,0.854331417,0.076427036,0.406264877,0
YGR078C,0.067170483,0.075862069,0.009424518,0
YCR086W,0,0,0,0
YMR293C,0.179794896,0.147186147,0.004964681,0
YFL008W,0,0,0,0
YLL013C,0.020269293,0.333333333,0.000952109,0
YPR041W,0,0,0,0
YJL045W,0.091211818,0.266666667,0.001549557,0.028125
YOR297C,0.008866153,0.266666667,0,0
YLR425W,0,0,0,0
YGR085C,0,0,0,0
YOR011W,0,0,0,0
YLR075W,0,0,0,0
YGR123C,0,0,0,0
YNL104C,0.391179604,0.8,0.006276665,0
YOR115C,0,0,0,0
YNL190W,0.016750318,1,0.000647434,0
YPR133W-A,0,0,0,0
YOR093C,0.017237789,0.333333333,0.001754601,0
YOR027W,0,0,0,0
YKR053C,0.057213968,0.384615385,0.010137632,0
YHR111W,0,0,0,0
YBR129C,0,0,0,0
YGR115C,0,0,0,0
YOR159C,0.068569034,0.176470588,0.009747895,0
YNR051C,0,0,0,0
YDR160W,0.051073122,0.205128205,0.007933631,0
YGL217C,0,0,0,0
YDR273W,0.131971904,0.101075269,0.072169856,0
YPL161C,0.047295017,0.333333333,0.000326437,0
YBR024W,0,0,0,0
YIL160C,0,0,0,0
YER170W,0.006643824,0.333333333,0.001094925,0
YDR329C,0.025897016,0.266666667,0,0
YCR020C-A,0,0,0,0
YHR122W,0,0,0,0
YJL102W,0,0,0,0
YBL037W,0,0,0,0
YOR346W,0,0,0,0
YOR298W,0,0,0,0
YNR069C,0,0,0,0
YGL129C,0.065917429,0.066666667,0.004332096,0
YOR036W,0.004992252,0.066666667,0,0
YLR254C,0,0,0,0
YOR184W,0.01099974,0.019047619,0,0
YDR207C,0,0,0,0
YDR158W,0,0,0,0
YOL014W,0.022802954,0.166666667,0.000285633,0
YDR382W,0,0,0,0
YBR168W,0,0,0,0
YJL211C,0,0,0,0
YHR106W,0.028437843,0.266666667,0.00296834,0
YOR156C,0,0,0,0
YDR345C,0,0,0,0
YJL136C,0,0,0,0
YHR167W,0,0,0,0
YLR157C,0,0,0,0
YER147C,0.009131399,0.111111111,0.008497572,0
YNL307C,,,,
