Proteins,ECC,CC,GO,SubCell
YGR141W,0.010598893,0.666666667,0,0
YDR261WB,0,0,0,0
YMR267W,0.023124857,0.027777778,0,0
YLL026W,0,0,0,0
YBR272C,0,0,0,0
YLR143W,0.255305068,0.647342995,0.158419821,0.074013605
YNR054C,0.015348617,0.177777778,0.003062678,0
YIL125W,0.00042257,0.166666667,0.000771605,0
YPL215W,0.02172773,0.047619048,0.000741928,0
YMR001C,0,0,0,0
YGL055W,0,0,0,0
YDL121C,0,0,0,0
YOR219C,0,0,0,0
YHR070W,0,0,0,0
YKR021W,0,0,0,0
YPR122W,0.1170077,0.274603175,0.017775884,0.014512472
YJR063W,0.627142721,0.365250545,0.472802947,0
YPL012W,0,0,0,0
YER019CA,0,0,0,0
YOR082C,0,0,0,0
YDR343C,0,0,0,0
YDL172C,0,0,0,0
YNR006W,0,0,0,0
YPR008W,0,0,0,0
YOR325W,0,0,0,0
YKL033W,0.028263714,0.5,0.00379867,0
YPL259C,0.351695484,0.744489796,0.123205049,0
YOR056C,0,0,0,0
YCL025C,0,0,0,0
YOR014W,0,0,0,0
YDR323C,0,0,0,0
YBR145W,0.99061323,1,0.006790123,0
YIL133C,0.293125984,0.53746531,0.115510249,0
YHR165C,0.019323519,0.073593074,0.004178538,0
YBR126C,0.016655403,0.266666667,0.0021783,0
YDR245W,0.99061323,1,0.006790123,0
YNL162W,0.002233338,1,0,0
YGL027C,0,0,0,0
YLR399C,0,0,0,0
YDR332W,0,0,0,0
YGR259C,0,0,0,0
YJL094C,0,0,0,0
YER041W,0,0,0,0
YCL065W,0,0,0,0
YLR007W,0.001188919,0.027777778,0.000712251,0
YDR084C,0.564680258,0.512002043,0.419193461,0
YHR052W,0.018288177,0.355555556,0.023504274,0.000362812
YML114C,0.035127759,0.155555556,0.007620659,0
YPL049C,0.012718671,0,0.000712251,0
YOL102C,0,0,0,0
YPL102C,0,0,0,0
YOR208W,0,0,0,0
YOR266W,0.020032941,0.454545455,0.016263058,0.001088435
YER013W,0.008479114,0,0,0
YLR383W,0.016958228,0,0.001851852,0
YHR183W,0.001956719,0.047619048,0.000714949,0
YCL014W,0,0,0,0
YMR075CA,0.010033619,0.5,0.001348189,0
YDR173C,0.000976612,0.166666667,0.001638177,0
YDR022C,0.007523678,0.238095238,0.003739316,0
YDR425W,0,0,0,0
YBR215W,0.015262406,0,0.001958689,0
YJR052W,0.679959556,1,0.019347499,0
YML024W,0.030206844,0.266666667,0.00491453,0.001814059
YPR018W,0,0,0,0
YDL052C,0,0,0,0
YAR047C,0,0,0,0
YDR042C,0,0,0,0
YLR215C,0.00214282,0.166666667,0.004570275,0
YLR210W,0,0,0,0
YBR144C,0.016958228,0,0.002340252,0
YOR380W,0,0,0,0
YML079W,0.032806097,0.523809524,0.002002781,0
YBR123C,0.065128661,0.551282051,0.010369607,0.006530612
YKR002W,0,0,0,0
YGR244C,0.975493292,0.95182174,0.006790123,0
YEL054C,0,0,0,0
YGL184C,0.007772521,1,0.000254375,0
YPL063W,0.02650287,0.045454545,0,0
YLR433C,0,0,0,0
YEL013W,0,0,0,0
YLR011W,0.067840959,0.690909091,0.022910731,0
YGR083C,0,0,0,0
YPL180W,0,0,0,0
YLR426W,0.040552175,0.25,0.005092593,0
YNL333W,0,0,0,0
YPL280W,0,0,0,0
YCL022C,0,0,0,0
YLR088W,0.030600697,0.318681319,0.00880421,0
YLR337C,0.000351278,0.333333333,0.000712251,0
YBL081W,0,0,0,0
YLL022C,0.015262406,0,0,0
YPL088W,0.008479114,0,0,0
YPL074W,0.00274158,0.01,0.002908357,0
YCL027W,0,0,0,0
YGR086C,0.016958228,0,0,0
YPR054W,0,0,0,0
YAR002CA,0.180647301,0.606666667,0.016927004,0
YBL023C,0,0,0,0
YDL204W,0,0,0,0
YHR102W,0,0,0,0
YCR047C,0.035103533,0.25,0.004059829,0.001814059
YJL173C,0.007453019,0.3,0.000569801,0
YCL008C,0.019015926,0.099415205,0.014921652,0
YGR120C,0.094957497,1,0.011870845,0
YOR249C,0,0,0,0
YGL079W,0,0,0,0
YLR176C,0,0,0,0
YPL145C,0.008479114,0,0,0
YBR280C,0,0,0,0
YER169W,0.005087469,0.1,0,0
YFL022C,0.065838143,0.210826211,0.026767901,0
YLR438CA,0,0,0,0
YKL146W,0,0,0,0
YBR194W,0,0,0,0
YFL055W,0,0,0,0
YPR096C,0,0,0,0
YKR074W,0,0,0,0
YPR014C,0,0,0,0
YNR033W,0,0,0,0
YER087W,0,0,0,0
YDR419W,0,0,0,0
YDR370C,0.933490365,0.865116279,0.006790123,0
YPL249CA,0,0,0,0
YGR017W,0.068807556,0.135632184,0.013114072,0
YMR109W,0.003342168,0.133333333,0.000715488,0
YPL105C,0.01816953,0,0.003561254,0.000362812
YGL237C,0,0,0,0
YNR044W,0,0,0,0
YGL024W,0,0,0,0
YOL001W,0.012718671,0,0,0
YIL147C,0.657030875,0.901811806,0.022145242,0
YER102W,0.003687939,0.043956044,0.001709402,0
YDL065C,0,0,0,0
YPR157W,0.015262406,0,0.00014245,0.000362812
YIL131C,0,0,0,0
YPL097W,0.440513739,0.772727273,0.21955001,0.133877551
YJL033W,0.002486357,0.1,0,0
YJR009C,0,0,0,0
YCL017C,0.012718671,0,0,0
YNL180C,0.015262406,0,0.000267094,0
YDL059C,0.012979101,0.087912088,0.002034231,0
YBL105C,0.022228769,1,0.000320513,0
YPL048W,0.079633014,1,0.002802958,0
YIR015W,0,0,0,0
YCL050C,0,0,0,0
YMR041C,0.000662422,0.133333333,0.001729752,0
YER107C,0,0,0,0
YFR013W,0.18556914,0.524312896,0.058890872,0
YKL143W,0,0,0,0
YGL074C,0,0,0,0
YOR059C,0.012718671,0,0,0
YLR451W,0,0,0,0
YNR009W,0.046900959,0.062195122,0.007578828,0
YER133W,0,0,0,0
YJL142C,0.003863969,0.083333333,0.002492877,0
YKL061W,0.008479114,0,0.002136752,0
YFL031W,0,0,0,0
YGR221C,0.001711739,0.142857143,0.004843305,0
YHR058C,0,0,0,0
YNL141W,0.072640957,1,0.005525031,0
YHR001WA,0,0,0,0
YGR099W,0.081423404,0.338235294,0.012196587,0
YIL004C,0.020395298,0.5,0.001526252,0
YJL154C,0,0,0,0
YPR032W,0,0,0,0
YEL023C,0.012718671,0,0,0
YAR033W,0,0,0,0
YNL105W,0.067908785,0.551282051,0.013960255,0
YIL076W,0,0,0,0
YOR377W,0,0,0,0
YOR307C,0.020047049,0.166666667,0.002991453,0
YOR275C,0,0,0,0
YML027W,0.001626758,0.133333333,0.003612129,0
YBL093C,0,0,0,0
YHR031C,0.009348023,0.272727273,0.006276709,0
YDR432W,0,0,0,0
YMR285C,0.054136942,0.163398693,0.016349978,0.019954649
YHR107C,0,0,0,0
YDL171C,0,0,0,0
YMR051C,0.01873125,0.288888889,0.010167379,0
YBR049C,0.356749808,0.628985507,0.116606873,0
YKL145W,0,0,0,0
YFL020C,0.357162699,0.942857143,0.125273029,0
YDL020C,0,0,0,0
YHR003C,0.010033619,0.5,0,0
YHR208W,0,0,0,0
YIL014W,0,0,0,0
YLR255C,0.012718671,0,0.002611586,0
YJR021C,0.012718671,0,0,0
YLL001W,0.000538538,0.166666667,0.000712251,0
YDR361C,0.01816953,0,0.001068376,0
YOR368W,0,0,0,0
YCR027C,0,0,0,0
YIL010W,0,0,0,0
YGR161CC,0,0,0,0
YNL320W,0,0,0,0
YHL021C,0.008479114,0,0,0
YNL323W,0,0,0,0
YMR079W,0.300199821,0.77540107,0.017865622,0
YJL096W,0,0,0,0
YOR257W,0.001222389,0.166666667,0.001246439,0.000181406
YJR070C,0,0,0,0
YPR050C,0,0,0,0
YDL138W,0.1939157,0.721014493,0.020417854,0
YDR347W,0,0,0,0
YKL102C,0.99061323,1,0.006790123,0
YPL220W,0,0,0,0
YIL145C,0,0,0,0
YMR018W,0.003891608,0.3,0.003244698,0
YNR023W,0,0,0,0
YNL212W,0,0,0,0
YOR209C,0,0,0,0
YMR091C,0.012718671,0,0.001628002,0
YMR280C,0,0,0,0
YNL321W,0,0,0,0
YFL024C,0.008479114,0,0,0
YNL068C,0,0,0,0
YPL177C,0,0,0,0
YDR043C,1,1,0.059021842,0
YLR340W,0.008932308,0.5,0.002340252,0
YMR129W,0,0,0,0
YLR381W,0.381314447,0.792682927,0.115798031,0
YDL007W,0,0,0,0
YDR530C,0,0,0,0
YBR021W,0,0,0,0
YIL137C,0,0,0,0
YCL049C,0.001241034,0.166666667,0,0
YOR060C,0,0,0,0
YIL054W,0.004497617,0.028571429,0.027065527,0
YPR120C,0,0,0,0
YBR277C,0,0,0,0
YPL067C,0,0,0,0
YOL101C,0,0,0,0
YLR329W,0.029216078,0.090909091,0.003496503,0
YLR262C,0.025437343,1,0,0
YER160C,0,0,0,0
YGR242W,0,0,0,0
YPR033C,0,0,0,0
YNL003C,0,0,0,0
YMR179W,0,0,0,0
YCL076W,0.007929389,0.111111111,0.004867047,0.000362812
YBR025C,0,0,0,0
YCL033C,0,0,0,0
YML108W,0.363777217,0.681818182,0.158926876,0.104852608
YJL001W,0,0,0,0
YNL020C,0.027603004,0.4,0.000924355,0
YGR140W,0,0,0,0
YNL202W,0.033113969,0.08974359,0.008039073,0
YLR362W,0.041003774,0.320512821,0.00613327,0
YDR073W,0.018359126,0.333333333,0.000890313,0
YPL155C,0.020196779,0.047619048,0.00095956,0
YDR386W,0.008479114,0,0.001602564,0
YJL068C,0.007116399,0.333333333,0,0
YGR167W,0,0,0,0
YGR213C,0,0,0,0
YLR390WA,0,0,0,0
YLR366W,0.050755653,0.184946237,0.051575855,0
YOL139C,0.001633095,0.166666667,0,0
YGR187C,0.014687037,0.266666667,0.001892141,0
YHR172W,0.605240776,0.455475225,0.339503771,0
YNL132W,0.008479114,0,0,0
YGL013C,0.000537914,0.166666667,0.000715488,0
YBL001C,0,0,0,0
YDR279W,0,0,0,0
YDR287W,0,0,0,0
YDR275W,0.078890941,0.466666667,0.017410059,0
YER025W,0.984410915,0.975308642,0.006790123,0
YLR448W,0.008479114,0,0.000534188,0
YNL128W,0,0,0,0
YBR261C,0.034558814,0.333333333,0.005252849,0
YJL089W,0,0,0,0
YFR026C,0,0,0,0
YNL173C,0.006088258,0.2,0.001780627,0
YDR002W,0.018297036,1,0,0
YMR189W,0.023077827,0.133333333,0.002374169,0
YMR139W,0.008721375,0.2,0.012108262,0
YGL121C,0.99061323,1,0.006790123,0
YIL148W,0,0,0,0
YGL168W,0,0,0,0
YGR188C,0,0,0,0
YKL069W,0,0,0,0
YNR022C,0.078401524,0.711111111,0.001632241,0
YEL002C,0,0,0,0
YOR393W,0,0,0,0
YMR119W,0.023973686,0.533333333,0.000712251,0
YEL020WA,0.019871071,0.2,0.005074786,0
YDR468C,0,0,0,0
YOR037W,0,0,0,0
YMR141C,0,0,0,0
YNL058C,0,0,0,0
YMR008C,0,0,0,0
YKL175W,0.001511933,0.333333333,0,0
YGR116W,0.984410915,0.975308642,0.006790123,0
YHL001W,0.008479114,0,0.001851852,0
YJR024C,0,0,0,0
YJL153C,0,0,0,0
YCL007C,0.067851044,0.40952381,0.009740639,0
YPR025C,0,0,0,0
YLR172C,0.005087469,0.333333333,0.001424501,0
YER090W,0,0,0,0
YML101C,0,0,0,0
YNL246W,0.068953368,1,0.003038936,0
YGL191W,0.012718671,0,0,0
YLL019C,0,0,0,0
YHR043C,0,0,0,0
YBL094C,0.052975193,0.511111111,0.003561254,0
YJL008C,0,0,0,0
YGL165C,0.025784879,0.051282051,0.015491453,0.003265306
YPL255W,0,0,0,0
YOR141C,0.126719115,0.758333333,0.024676096,0
YMR054W,0,0,0,0
YLR273C,0,0,0,0
YMR284W,0,0,0,0
YLR097C,0,0,0,0
YLR397C,0,0,0,0
YBR106W,0.078060715,0.383597884,0.036820818,0.006530612
YLR277C,0.000302997,0.005263158,0,0
YPR154W,0,0,0,0
YMR075W,0.019496293,0.377777778,0.006359381,0
YLR384C,0.031864126,0.9,0.001887464,0
YPR080W,0.024716942,0.527777778,0.006143162,0
YPL118W,0,0,0,0
YNL012W,0,0,0,0
YGL051W,0,0,0,0
YBR101C,0.99061323,1,0.006790123,0
YER056CA,0.007820798,0.107142857,0.001550841,0
YNL037C,0.51268016,0.801639344,0.297595306,0
YHR085W,0.016958228,0,0.006410256,0
YNL099C,0,0,0,0
YJL158C,0,0,0,0
YMR151W,0,0,0,0
YKR022C,0.008479114,0,0,0
YBR083W,0,0,0,0
YML013W,0.0674475,0.622222222,0.007359924,0.000408163
YJL166W,0.036331362,0.34502924,0.033297721,0
YPL151C,0,0,0,0
YDR455C,0.003746785,0.045454545,0.002552232,0
YGR009C,0,0,0,0
YOL088C,0.019582239,0.125,0.003686463,0
YJR112W,0.00300302,0.166666667,0.001246439,0
YMR068W,0,0,0,0
YPL200W,0,0,0,0
YKL093W,0.01305077,0.104761905,0.004738966,0
YNL271C,0.646273332,0.400959646,0.67684846,0
YOL077C,0.010059313,1,0.000854701,0
YML100W,0,0,0,0
YBR242W,0,0,0,0
YFL061W,0,0,0,0
YLL009C,0.984410915,0.975308642,0.006790123,0
YMR242C,0.079286304,0.376190476,0.00709283,0
YFR049W,0,0,0,0
YGR064W,0.392228656,0.876876877,0.088675214,0
YGR076C,0.18224765,0.482954545,0.044098211,0
YOR210W,0,0,0,0
YOR349W,0,0,0,0
YJL065C,0,0,0,0
YJR008W,0.018458346,0.1,0.004392213,0
YLR377C,0,0,0,0
YJL064W,0.028977684,1,0.001551689,0
YNL031C,0.054916718,0.318181818,0.007698253,0
YDR507C,0,0,0,0
YJL071W,0,0,0,0
YDL103C,0.001647763,1,0.000712251,0
YHL031C,0,0,0,0
YNL007C,0,0,0,0
YML059C,0.0674475,0.622222222,0.007359924,0.000725624
YDR529C,0.008479114,0,0.002374169,0
YCL039W,0.012718671,0,0.003027066,0
YPL214C,0,0,0,0
YLR462W,0,0,0,0
YOR121C,0.042698397,0.124338624,0.010368759,0
YGL044C,0,0,0,0
YDL186W,0.002331756,0.166666667,0.000712251,0
YHL024W,0.066744905,0.415204678,0.037473715,0.003628118
YDR308C,0.012718671,0.666666667,0.00020774,0
YOL013C,0.134069408,0.885714286,0.028015195,0.000362812
YKL016C,0.024011728,0.205128205,0.009781294,0
YER157W,0,0,0,0
YJR044C,0,0,0,0
YOL154W,0,0,0,0
YNL206C,0,0,0,0
YAL049C,0.008479114,0,0,0
YLR248W,0,0,0,0
YKL001C,0.020349874,0,0.013710826,0
YER059W,0,0,0,0
YOL063C,0,0,0,0
YMR150C,0,0,0,0
YNL109W,0,0,0,0
YCR054C,0.679959556,1,0.019347499,0
YOR293W,0,0,0,0
YPR135W,0.329086114,0.751282051,0.287749288,0.042811791
YGR091W,0,0,0,0
YOR215C,0,0,0,0
YBR187W,0.012718671,0,0.001424501,0
YDL099W,0,0,0,0
YNR068C,0.009059353,0.266666667,0.000752951,0
YDL159W,0.051969904,0.678571429,0.001988367,0
YIL068C,0.002297947,0.6,0.00095956,0
YAL025C,0,0,0,0
YLR459W,0.99061323,1,0.006790123,0
YFR032CA,0.02552819,0.380952381,0.002279202,0
YBR091C,0,0,0,0
YER144C,0.008479114,0,0.000647501,0
YCR008W,0,0,0,0
YLR372W,0,0,0,0
YKL039W,0,0,0,0
YFR044C,0,0,0,0
YPR001W,0,0,0,0
YKL098W,0,0,0,0
YMR202W,0.003115187,0.055555556,0.0009467,0
YIL033C,0,0,0,0
YNL107W,0.00082088,0.133333333,0,0
YGR241C,0.015551221,0.333333333,0.001305793,0
YGL175C,0.082880958,0.401515152,0.08384378,0
YLR249W,0.018297036,1,0,0
YDR019C,0.005652743,0.333333333,0.000296771,0
YGR181W,0,0,0,0
YAR066W,0,0,0,0
YIL027C,0.000828641,0.166666667,0.000712251,0
YMR005W,0,0,0,0
YOR299W,0.023422617,0.021978022,0.010149573,0
YHR152W,0.042399134,0.357142857,0.005846391,0
YDR142C,0,0,0,0
YDR205W,0,0,0,0
YPL073C,0.065658965,0.185714286,0.023484644,0
YGL198W,0,0,0,0
YIL044C,0,0,0,0
YFR009W,0,0,0,0
YHR036W,0,0,0,0
YLR430W,0,0,0,0
YDL212W,0,0,0,0
YIL163C,0,0,0,0
YPL241C,0,0,0,0
YGL253W,0.037436244,0.320512821,0.003635022,0
YNL088W,0,0,0,0
YHR193C,0,0,0,0
YAR020C,0.049630283,0.490909091,0.00613327,0
YOR290C,0,0,0,0
YER026C,0,0,0,0
YGL222C,0,0,0,0
YKR023W,0,0,0,0
YER089C,0,0,0,0
YGR133W,0.058616485,0.209486166,0.013806217,0
YDL160C,0,0,0,0
YCR041W,0,0,0,0
YOR114W,0.017249683,0.380952381,0.001542033,0
YAL029C,0.027921618,0.00294039,0.032288699,0
YLR288C,0.984698033,0.975617284,0.006790123,0
YDR012W,0,0,0,0
YNL286W,0.000363687,0.066666667,0.000890313,0
YNL199C,0.006359336,0.071428571,0.002777778,0
YML085C,0.016958228,0,0,0
YNL157W,0.012185302,0.068421053,0.014482431,0
YKL104C,0.036994744,0.157894737,0.034900285,0
YGL161C,0,0,0,0
YLR124W,0,0,0,0
YGL004C,0.005723402,1,0.000222578,0
YPL106C,0,0,0,0
YLR327C,0,0,0,0
YOR190W,0,0,0,0
YLR294C,0,0,0,0
YHR120W,0,0,0,0
YLR126C,0,0,0,0
SSR1,0,0,0,0
YBR023C,0.089234095,0.681818182,0.00598121,0
YFR036W,0.077159939,0.777777778,0.002802958,0
YBL018C,0.009539004,1,0.000979345,0
YHR013C,0.002755712,1,0.00095956,0
YDR498C,0.008479114,0,0.001933252,0
YIL138C,0.132225264,1,0.028905508,0
YJL133W,0.013902444,1,0.004205671,0.000362812
YDR218C,0.012718671,0,0.001068376,0
YJL044C,0,0,0,0
YOL140W,0.024255329,0.142857143,0.008725071,0
YLR328W,0.001907801,0.166666667,0,0
YGR156W,0,0,0,0
YIL078W,0.003264459,0.166666667,0.000807217,0
YBR027C,0,0,0,0
YOL081W,0,0,0,0
YDL066W,0.016958228,0,0.000518001,0
YJL187C,0,0,0,0
YNL201C,0,0,0,0
YDR438W,0.492342685,0.565068493,0.33118471,0
YPL126W,0,0,0,0
YNL146W,0,0,0,0
YFL042C,0,0,0,0
YER066W,0,0,0,0
YJR072C,0.226606695,0.552552553,0.128175451,0.059863946
YOR319W,0,0,0,0
YNL081C,0,0,0,0
YOR239W,0.071651727,1,0.007100461,0
YPR133WA,0,0,0,0
YDR379W,0,0,0,0
YDR531W,0,0,0,0
YER106W,0,0,0,0
YCL016C,0.023294434,0.071428571,0.000752951,0
YPL204W,0,0,0,0
YDR487C,0.012718671,0,0,0
YIR034C,0,0,0,0
YNL095C,0,0,0,0
YGR189C,0,0,0,0
YPR143W,0,0,0,0
YNL196C,0.0068637,0.583333333,0.032051282,0.002176871
YDR412W,0,0,0,0
YLR163C,0,0,0,0
YLL054C,0,0,0,0
YLR066W,0.177733925,0.427807487,0.031220323,0
YBR251W,0.012870084,0.238095238,0.006741715,0
YPL138C,0,0,0,0
YBR286W,0.008479114,0,0,0
YLR070C,0.525138946,0.870835769,0.354588082,0
YHR088W,0,0,0,0
YCL062W,0.007431907,0.138888889,0.000730057,0
YKL074C,0.057642644,0.184210526,0.012561844,0
YNL243W,0,0,0,0
YMR140W,0,0,0,0
YBR230C,0,0,0,0
YOR236W,0.012718671,0,0,0
YAR027W,0.374841055,0.814102564,0.168447293,0.104852608
YBL041W,0,0,0,0
YGR160W,0.006645487,0.064102564,0.004230891,0
YPR105C,0,0,0,0
YOR090C,0,0,0,0
YER067W,0.012718671,0,0,0
YFL033C,0,0,0,0
YGL155W,0.001386009,1,0.001187085,0
YPR083W,0,0,0,0
YOR028C,0,0,0,0
YKR095W,0.019812397,0.5,0.004688984,0
YOR276W,0,0,0,0
YNR059W,0,0,0,0
YNL142W,0.003042994,0.002212389,0.010129788,0
YPR086W,0,0,0,0
YPL249C,0.012718671,0,0,0
YKL214C,0.101909592,0.586206897,0.046118234,0
YNL207W,0.006987521,0.045751634,0,0
YLR116W,0.035920038,0.017514124,0.012966696,0
YGR218W,0.007230288,0.2,0.001252374,0
YCL029C,0,0,0,0
YOR382W,0,0,0,0
YNR028W,0.039312257,0.327272727,0.001944433,0
YER008C,0,0,0,0
YDR006C,0,0,0,0
YHR187W,0.015262406,0,0.002421652,0
YGR097W,0,0,0,0
YCL051W,0.022257675,0.047619048,0.000712251,0
YML016C,0.014553095,1,0,0
YDR138W,0.355529733,0.715447154,0.145239791,0.111020408
YOR157C,0.344077722,0.705882353,0.108975445,0
YER082C,0,0,0,0
YPL265W,0.052568277,0.6,0.00532321,0
YNL082W,0.076629995,0.964285714,0.001632241,0
YDL232W,0.25891576,0.710227273,0.054843305,0
YDR115W,0,0,0,0
YBR190W,0.019925918,1,0,0
YGL008C,0,0,0,0
YDR031W,0.021197786,0.333333333,0.001348189,0
YLL041C,0.032414947,0.380952381,0.00140076,0
YNL250W,0,0,0,0
YMR187C,0,0,0,0
YER101C,0.486077804,0.653146853,0.281908832,0.084535147
YOR145C,0,0,0,0
YHR083W,0.015262406,0,0.000445157,0
YFR003C,0.026755826,0.212121212,0.002653134,0
YHR174W,0.394543486,0.821862348,0.049333254,0
YDR462W,0.001211302,0.166666667,0,0
YDR132C,0,0,0,0
YGR107W,0.016852859,0.076023392,0.003977864,0
YFL018C,0,0,0,0
YGR257C,0.094957497,1,0.00598121,0
YGL240W,0.027065285,0.090909091,0.006393298,0
YKL103C,0,0,0,0
YDR135C,0.040077233,0.333333333,0.004693099,0.001814059
YLR442C,0,0,0,0
YDR452W,0,0,0,0
YOR097C,0.0523054,0.666666667,0.008869217,0
YKL045W,0,0,0,0
YJL212C,0,0,0,0
YER156C,0,0,0,0
YDR085C,0.018925348,0.1,0.000838873,0
YFR024C,0.002437745,0.035714286,0.00082672,0
YDR300C,0,0,0,0
YNL076W,0.001059889,0.166666667,0,0
YJL004C,0.13104952,1,0.021848984,0
YEL027W,0,0,0,0
YOR364W,0,0,0,0
YLR365W,0,0,0,0
YJL035C,0.012718671,0,0,0
YIL079C,0,0,0,0
YDL236W,0,0,0,0
YFL010WA,0.29086952,0.883855981,0.196456553,0
YCL031C,0,0,0,0
YDL053C,0,0,0,0
YDR454C,0.159160655,0.473544974,0.016376863,0
YPR175W,0.254568445,0.374025974,0.134117657,0.042811791
YLR147C,0.024819074,0.095238095,0.004198502,0.005804989
YHR171W,0,0,0,0
YOR189W,0,0,0,0
YGL256W,0,0,0,0
YBR252W,0.000288815,0.066666667,0,0
YDR353W,0,0,0,0
YOR360C,0.367234916,0.870554765,0.263948243,0
YOR261C,0,0,0,0
YGR237C,0.056861009,0.944444444,0.019497863,0.003144369
YPL010W,0,0,0,0
YLR121C,0,0,0,0
YML095CA,0.033286589,0.6,0.005875452,0.00952381
YHR081W,0,0,0,0
YDL219W,0.005517837,0.142857143,0.00400641,0
YGL016W,0.011346829,0.545454545,0.00575736,0
YGR155W,0,0,0,0
YLR242C,0,0,0,0
YOL044W,0,0,0,0
YKR106W,0.032624401,1,0.002777778,0
YPL007C,0.009828064,0.111111111,0.000724122,0
YDR074W,0,0,0,0
YGL162W,0.489208403,0.662470862,0.16144913,0
YGR128C,0.008864529,0.5,0.001032764,0
YMR322C,0.483587141,0.650480769,0.217069423,0
YLR186W,0,0,0,0
YBR302C,0.023670861,0.095238095,0.001032764,0
YOR089C,0,0,0,0
YDR417C,0,0,0,0
YDR441C,0,0,0,0
YER077C,0,0,0,0
YKL178C,0.023725214,0.266666667,0.005852327,0
YOR106W,0,0,0,0
YER167W,0,0,0,0
YDR319C,0,0,0,0
YML048W,0,0,0,0
YPL040C,0.073735699,0.282608696,0.021329365,0
YNL025C,0.13189964,0.638655462,0.124109687,0
YDL051W,0.057253588,0.181538462,0.020227072,0
YLR078C,0,0,0,0
YLR146C,0.984410915,0.975308642,0.006790123,0
YIL052C,0,0,0,0
YLR348C,0.008479114,0,0,0
YLR096W,0,0,0,0
YCR098C,0.018660877,0.151515152,0.003867352,0
YOR178C,0.07122456,0.622222222,0.004075657,0
YNL282W,0,0,0,0
YMR066W,0,0,0,0
YER096W,0,0,0,0
YKL191W,0.182597498,0.613333333,0.04471362,0.018503401
YML065W,0,0,0,0
YDR504C,0.004583816,0.142857143,0,0
YIR006C,0.041542012,0.095238095,0.002544891,0
YOL006C,0.021476914,0.142857143,0.015432099,0
YBR176W,0.04298842,0.053763441,0.014623643,0
YDR328C,0,0,0,0
YLR189C,0.01816953,0,0.00462963,0
YGL090W,0,0,0,0
YMR102C,0,0,0,0
YLR104W,0,0,0,0
YLR266C,0.0296769,1,0.002374169,0
YMR059W,0,0,0,0
YBR283C,0.057326319,0.53030303,0.017419617,0.000362812
YPR056W,0.015262406,0,0.001068376,0
YDR313C,0.012718671,0,0,0
YBL088C,0.020099355,0.6,0.002902422,0
YER027C,0,0,0,0
YHR128W,0.022059103,0.133333333,0.004451567,0
YDR032C,0.025049821,0.416666667,0.008857655,0
YMR273C,0,0,0,0
YLR235C,0.354797308,0.642424242,0.198361823,0
YDL147W,0,0,0,0
YEL012W,0,0,0,0
YPL068C,0.147431418,0.43655914,0.07538078,0
YOR151C,0,0,0,0
YDL016C,0,0,0,0
YDR134C,0.029235975,0.238095238,0.005889686,0
YDR392W,0.032480028,1,0.007514669,0.000362812
YGL163C,0,0,0,0
YBR179C,0,0,0,0
YKL006CA,0,0,0,0
YLR412W,0.024472149,0.130718954,0.017076211,0
YGR172C,0,0,0,0
YBL059W,0,0,0,0
YMR039C,0.001033392,0.333333333,0,0
YOR247W,0.004041779,0.036363636,0,0
YLR304C,0.008479114,0,0.002136752,0
YGL179C,0.381058947,0.89047619,0.063390313,0
YNL284C,0.180633181,0.542328042,0.036159442,0
YNL113W,0.008479114,0,0,0
YLL060C,0,0,0,0
YAR035W,0.077159939,0.777777778,0.003770972,0
YHR062C,0,0,0,0
YDR327W,0.99061323,1,0.006790123,0
YHR010W,0,0,0,0
YJL174W,0,0,0,0
YER057C,0,0,0,0
YER150W,0.004451535,0.133333333,0.001602564,0
YOR075W,0.008479114,0,0,0
YGR223C,0,0,0,0
YNL276C,0,0,0,0
YLR390W,0,0,0,0
YDR143C,0,0,0,0
YFR043C,0,0,0,0
YHR140W,0.002038249,0.1,0.00082672,0
YIL045W,0,0,0,0
YPR074C,0.922998733,0.845228549,0.064731719,0
YDL081C,0,0,0,0
YOL085C,0.003772277,0.666666667,0.001572887,0
YHR072WA,0,0,0,0
YDL045C,0.002568193,0.035714286,0.00267094,0
YPR040W,0,0,0,0
YNL171C,0.003264459,0.166666667,0.000593542,0
YLR353W,0,0,0,0
YLR098C,0.017647156,0.333333333,0.002374169,0
YMR198W,0,0,0,0
YLL006W,0,0,0,0
YGR049W,0,0,0,0
YDR348C,0.004239557,0.066666667,0,0
YML055W,0,0,0,0
YPR078C,0.024189335,0.5,0,0
YMR168C,0.018297036,1,0,0
YAL044C,0.352770748,0.765384615,0.100490096,0
YDR069C,0,0,0,0
YHR215W,0,0,0,0
YDR536W,0.012718671,0,0,0
YDR520C,0,0,0,0
YKR031C,0,0,0,0
YLR037C,0,0,0,0
YLR436C,0.003897043,0.142857143,0.002908357,0
YPL111W,0,0,0,0
YPR106W,0.266133065,0.618083671,0.127581909,0
YBR119W,0.018179747,0.218181818,0.003308292,0
YML001W,0.084892397,0.632352941,0.071581197,0.006530612
YGR005C,0.025437343,0.095238095,0.005460589,0.001814059
YKR034W,0.122154365,0.676470588,0.020495014,0.000362812
YPR020W,0.000393673,0.166666667,0.000724122,0
YGR035C,0.012718671,0,0,0
YPL179W,0.001143565,0.047619048,0.001246439,0
YLR345W,0,0,0,0
YHR067W,0,0,0,0
YIL153W,0.000272543,1,0.000445157,0
YPL098C,0,0,0,0
